Centre,Gender,Labour Category,Labour Type,July-12,August-12,September-12,October-12,November-12,December-12,January-13,February-13,March-13,April-13,May-13,June-13,Annual Average,State,District,Centre_length
BADAUN,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,BADAUN,6
BIJNOR,M,FIELD LABOUR,PLOUGHMAN,186.00,208.00,191.00,208.00,206.00,200.00,200.00,209.00,211.00,211.00,200.00,200.00,202.50,UTTAR PRADESH,BIJNOR,6
BIJNOR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,BIJNOR,6
BIJNOR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,200.00,200.00,200.00,206.00,212.00,212.00,225.00,-,207.86,UTTAR PRADESH,BIJNOR,6
BIJNOR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,200.00,200.00,184.00,184.00,160.00,160.00,200.00,200.00,176.44,UTTAR PRADESH,BIJNOR,6
BIJNOR,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,208.00,200.00,200.00,200.00,225.00,214.00,214.00,200.00,200.00,205.08,UTTAR PRADESH,BIJNOR,6
BIJNOR,W,FIELD LABOUR,SOWER,150.00,150.00,-,200.00,175.00,200.00,173.00,160.00,200.00,200.00,167.00,167.00,176.55,UTTAR PRADESH,BIJNOR,6
BIJNOR,M,FIELD LABOUR,WEEDER,212.00,225.00,188.00,200.00,225.00,200.00,200.00,250.00,250.00,250.00,208.00,212.00,218.33,UTTAR PRADESH,BIJNOR,6
BIJNOR,W,FIELD LABOUR,WEEDER,250.00,250.00,167.00,150.00,200.00,200.00,160.00,200.00,200.00,200.00,200.00,200.00,198.08,UTTAR PRADESH,BIJNOR,6
BIJNOR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",193.00,200.00,181.00,189.00,200.00,200.00,200.00,208.00,206.00,206.00,200.00,200.00,198.58,UTTAR PRADESH,BIJNOR,6
BIJNOR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",175.00,100.00,100.00,200.00,150.00,150.00,173.00,173.00,173.00,173.00,167.00,167.00,158.42,UTTAR PRADESH,BIJNOR,6
BIJNOR,M,"SKILLED 
LABOUR",CARPENTER,290.00,288.00,279.00,277.00,305.00,291.00,300.00,305.00,311.00,311.00,286.00,286.00,294.08,UTTAR PRADESH,BIJNOR,6
BIJNOR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,BIJNOR,6
BULANDSHAHAR,M,FIELD LABOUR,"REAPER & 
HARVESTER",202.00,202.00,198.00,200.00,207.00,200.00,-,200.00,183.00,183.00,210.00,210.00,199.55,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,W,FIELD LABOUR,"REAPER & 
HARVESTER",157.00,-,115.00,118.00,117.00,100.00,-,135.00,128.00,128.00,144.00,132.00,127.40,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,M,FIELD LABOUR,SOWER,183.00,183.00,200.00,193.00,200.00,189.00,197.00,200.00,193.00,193.00,195.00,200.00,193.83,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,W,FIELD LABOUR,SOWER,133.00,-,125.00,117.00,122.00,127.00,150.00,132.00,121.00,121.00,121.00,137.00,127.82,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,M,FIELD LABOUR,WEEDER,171.00,171.00,192.00,189.00,191.00,187.00,186.00,196.00,200.00,200.00,200.00,200.00,190.25,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,W,FIELD LABOUR,WEEDER,131.00,-,135.00,130.00,136.00,133.00,154.00,132.00,138.00,138.00,138.00,139.00,136.73,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",171.00,171.00,189.00,187.00,187.00,188.00,181.00,182.00,203.00,203.00,200.00,200.00,188.50,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",127.00,127.00,136.00,131.00,131.00,133.00,145.00,138.00,137.00,137.00,139.00,137.00,134.83,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,M,"SKILLED 
LABOUR",CARPENTER,319.00,319.00,321.00,319.00,319.00,321.00,319.00,288.00,318.00,318.00,321.00,321.00,316.92,UTTAR PRADESH,BULANDSHAHAR,12
BULANDSHAHAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,BULANDSHAHAR,12
ETAH,M,FIELD LABOUR,PLOUGHMAN,-,178.00,178.00,178.00,178.00,178.00,-,200.00,200.00,200.00,158.00,-,183.11,UTTAR PRADESH,ETAH,4
ETAH,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,ETAH,4
ETAH,M,FIELD LABOUR,"REAPER & 
HARVESTER",180.00,-,-,188.00,185.00,-,200.00,183.00,172.00,172.00,-,270.00,193.75,UTTAR PRADESH,ETAH,4
ETAH,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,150.00,151.00,151.00,151.00,-,-,150.75,UTTAR PRADESH,ETAH,4
ETAH,M,FIELD LABOUR,SOWER,-,150.00,162.00,162.00,162.00,162.00,200.00,183.00,183.00,183.00,270.00,-,181.70,UTTAR PRADESH,ETAH,4
ETAH,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,150.00,151.00,151.00,151.00,-,-,150.75,UTTAR PRADESH,ETAH,4
ETAH,M,FIELD LABOUR,WEEDER,158.00,150.00,150.00,150.00,150.00,150.00,200.00,183.00,183.00,183.00,-,158.00,165.00,UTTAR PRADESH,ETAH,4
ETAH,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,157.00,151.00,151.00,151.00,-,-,152.50,UTTAR PRADESH,ETAH,4
ETAH,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",154.00,156.00,166.00,169.00,169.00,-,200.00,172.00,172.00,172.00,176.00,176.00,171.09,UTTAR PRADESH,ETAH,4
ETAH,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,156.00,141.00,141.00,141.00,176.00,176.00,155.17,UTTAR PRADESH,ETAH,4
ETAH,M,"SKILLED 
LABOUR",CARPENTER,309.00,319.00,319.00,319.00,319.00,319.00,303.00,300.00,270.00,270.00,356.00,356.00,313.25,UTTAR PRADESH,ETAH,4
ETAH,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,ETAH,4
GHAZIABAD,M,FIELD LABOUR,WEEDER,200.00,183.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,198.58,UTTAR PRADESH,GHAZIABAD,9
GHAZIABAD,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,183.00,-,183.00,183.00,183.00,183.00,183.00,183.00,183.00,174.00,UTTAR PRADESH,GHAZIABAD,9
GHAZIABAD,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,UTTAR PRADESH,GHAZIABAD,9
GHAZIABAD,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,183.00,180.00,183.00,183.00,183.00,183.00,183.00,183.00,183.00,174.50,UTTAR PRADESH,GHAZIABAD,9
GHAZIABAD,M,"SKILLED 
LABOUR",CARPENTER,325.00,333.00,290.00,340.00,340.00,340.00,340.00,325.00,325.00,325.00,325.00,325.00,327.75,UTTAR PRADESH,GHAZIABAD,9
GHAZIABAD,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,GHAZIABAD,9
MAINPURI,M,FIELD LABOUR,PLOUGHMAN,120.00,120.00,120.00,120.00,120.00,150.00,-,-,163.00,163.00,-,-,134.50,UTTAR PRADESH,MAINPURI,8
MAINPURI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,MAINPURI,8
MAINPURI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,150.00,150.00,150.00,150.00,150.00,-,-,200.00,200.00,214.00,227.00,176.78,UTTAR PRADESH,MAINPURI,8
MAINPURI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,120.00,120.00,217.00,217.00,168.50,UTTAR PRADESH,MAINPURI,8
MAINPURI,M,FIELD LABOUR,SOWER,120.00,120.00,-,-,-,150.00,-,-,167.00,166.00,-,-,144.60,UTTAR PRADESH,MAINPURI,8
MAINPURI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,MAINPURI,8
MAINPURI,M,FIELD LABOUR,WEEDER,108.00,120.00,120.00,120.00,137.00,137.00,147.00,147.00,150.00,150.00,150.00,150.00,136.33,UTTAR PRADESH,MAINPURI,8
MAINPURI,W,FIELD LABOUR,WEEDER,-,100.00,100.00,100.00,100.00,100.00,160.00,160.00,120.00,120.00,150.00,150.00,123.64,UTTAR PRADESH,MAINPURI,8
MAINPURI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",109.00,121.00,128.00,127.00,138.00,143.00,147.00,147.00,165.00,167.00,160.00,160.00,142.67,UTTAR PRADESH,MAINPURI,8
MAINPURI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,110.00,133.00,130.00,133.00,133.00,140.00,140.00,147.00,147.00,170.00,170.00,139.42,UTTAR PRADESH,MAINPURI,8
MAINPURI,M,"SKILLED 
LABOUR",CARPENTER,221.00,250.00,266.00,266.00,266.00,266.00,292.00,292.00,300.00,300.00,306.00,306.00,277.58,UTTAR PRADESH,MAINPURI,8
MAINPURI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,MAINPURI,8
MATHURA,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,211.00,211.00,-,-,211.00,UTTAR PRADESH,MATHURA,7
MATHURA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,MATHURA,7
MATHURA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,212.00,212.00,-,-,212.00,UTTAR PRADESH,MATHURA,7
MATHURA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,219.00,219.00,-,-,219.00,UTTAR PRADESH,MATHURA,7
MATHURA,M,FIELD LABOUR,SOWER,-,-,-,192.00,192.00,192.00,192.00,-,214.00,214.00,-,-,199.33,UTTAR PRADESH,MATHURA,7
MATHURA,W,FIELD LABOUR,SOWER,-,-,-,182.00,182.00,182.00,182.00,-,-,-,-,-,182.00,UTTAR PRADESH,MATHURA,7
MATHURA,M,FIELD LABOUR,WEEDER,-,192.00,-,-,-,-,-,-,250.00,250.00,-,-,230.67,UTTAR PRADESH,MATHURA,7
MATHURA,W,FIELD LABOUR,WEEDER,-,172.00,-,-,-,-,-,-,-,-,-,-,172.00,UTTAR PRADESH,MATHURA,7
MATHURA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,206.00,206.00,216.00,215.00,213.58,UTTAR PRADESH,MATHURA,7
MATHURA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",192.00,192.00,192.00,192.00,192.00,192.00,192.00,192.00,196.00,196.00,196.00,194.00,193.17,UTTAR PRADESH,MATHURA,7
MATHURA,M,"SKILLED 
LABOUR",CARPENTER,330.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,311.00,311.00,330.00,330.00,326.83,UTTAR PRADESH,MATHURA,7
MATHURA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,MATHURA,7
"MUZAFFAR 
NAGAR",M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,-,200.00,200.00,200.00,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,200.00,200.00,200.00,200.00,200.00,138.00,138.00,225.00,225.00,191.78,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,130.00,130.00,120.00,120.00,120.00,120.00,120.00,200.00,200.00,140.00,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",M,FIELD LABOUR,SOWER,200.00,-,200.00,200.00,-,-,-,-,-,-,200.00,200.00,200.00,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",W,FIELD LABOUR,SOWER,150.00,-,-,-,-,-,-,-,-,-,150.00,150.00,150.00,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",M,FIELD LABOUR,WEEDER,200.00,-,150.00,200.00,200.00,-,-,-,-,-,-,-,187.50,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",W,FIELD LABOUR,WEEDER,138.00,-,130.00,135.00,150.00,-,-,-,-,-,-,-,138.25,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,150.00,150.00,200.00,200.00,191.67,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",161.00,200.00,158.00,157.00,158.00,160.00,160.00,180.00,160.00,160.00,175.00,175.00,167.00,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,312.00,300.00,230.00,230.00,325.00,325.00,293.50,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
"MUZAFFAR 
NAGAR",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,"MUZAFFAR 
NAGAR",15
PILIBHIT,M,FIELD LABOUR,PLOUGHMAN,250.00,200.00,250.00,-,150.00,150.00,150.00,200.00,217.00,217.00,300.00,300.00,216.73,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,M,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,-,150.00,150.00,180.00,180.00,180.00,-,150.00,150.00,235.00,235.00,176.00,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,-,150.00,150.00,180.00,180.00,180.00,-,150.00,150.00,201.00,201.00,169.20,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,M,FIELD LABOUR,SOWER,135.00,138.00,135.00,-,150.00,150.00,150.00,200.00,200.00,200.00,175.00,175.00,164.36,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,W,FIELD LABOUR,SOWER,-,-,135.00,-,-,-,-,-,-,-,-,-,135.00,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,M,FIELD LABOUR,WEEDER,136.00,138.00,136.00,133.00,137.00,137.00,137.00,133.00,133.00,133.00,139.00,139.00,135.92,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,W,FIELD LABOUR,WEEDER,125.00,133.00,136.00,125.00,125.00,125.00,125.00,125.00,138.00,138.00,138.00,138.00,130.92,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",138.00,138.00,138.00,138.00,140.00,140.00,140.00,138.00,138.00,138.00,143.00,143.00,139.33,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",130.00,130.00,138.00,130.00,130.00,130.00,130.00,130.00,138.00,138.00,142.00,142.00,134.00,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,M,"SKILLED 
LABOUR",CARPENTER,250.00,256.00,250.00,257.00,266.00,266.00,266.00,270.00,290.00,290.00,290.00,290.00,270.08,UTTAR PRADESH,PILIBHIT,8
PILIBHIT,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,PILIBHIT,8
SAHARANPUR,M,FIELD LABOUR,PLOUGHMAN,173.00,172.00,174.00,171.00,176.00,181.00,183.00,184.00,184.00,184.00,195.00,195.00,181.00,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",180.00,180.00,180.00,165.00,176.00,179.00,183.00,182.00,182.00,182.00,195.00,195.00,181.58,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",125.00,125.00,125.00,128.00,145.00,154.00,154.00,159.00,159.00,159.00,165.00,165.00,146.92,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,M,FIELD LABOUR,SOWER,173.00,172.00,173.00,171.00,176.00,181.00,183.00,186.00,186.00,186.00,195.00,195.00,181.42,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,W,FIELD LABOUR,SOWER,132.00,132.00,127.00,137.00,144.00,152.00,154.00,156.00,156.00,156.00,170.00,170.00,148.83,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,M,FIELD LABOUR,WEEDER,173.00,172.00,174.00,168.00,174.00,181.00,183.00,166.00,166.00,166.00,195.00,195.00,176.08,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,W,FIELD LABOUR,WEEDER,132.00,132.00,135.00,137.00,144.00,152.00,154.00,154.00,154.00,154.00,165.00,165.00,148.17,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",173.00,172.00,176.00,171.00,176.00,181.00,183.00,185.00,185.00,185.00,195.00,195.00,181.42,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",132.00,-,136.00,138.00,145.00,152.00,154.00,155.00,155.00,155.00,165.00,165.00,150.18,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,M,"SKILLED 
LABOUR",CARPENTER,302.00,302.00,307.00,298.00,307.00,311.00,320.00,320.00,320.00,320.00,332.00,332.00,314.25,UTTAR PRADESH,SAHARANPUR,10
SAHARANPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,SAHARANPUR,10
SHAHJAHANPUR,M,FIELD LABOUR,PLOUGHMAN,150.00,150.00,138.00,138.00,125.00,156.00,175.00,130.00,145.00,145.00,165.00,152.00,147.42,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,125.00,128.00,150.00,150.00,165.00,165.00,165.00,152.00,150.00,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,125.00,125.00,120.00,140.00,140.00,-,-,130.00,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,M,FIELD LABOUR,SOWER,133.00,133.00,-,138.00,124.00,155.00,175.00,130.00,135.00,135.00,165.00,150.00,143.00,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,150.00,150.00,120.00,130.00,130.00,-,-,136.00,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,M,FIELD LABOUR,WEEDER,135.00,135.00,130.00,-,140.00,142.00,148.00,158.00,145.00,145.00,152.00,152.00,143.82,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,W,FIELD LABOUR,WEEDER,-,-,-,-,-,120.00,120.00,125.00,130.00,130.00,-,-,125.00,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",130.00,130.00,130.00,135.00,122.00,135.00,136.00,135.00,142.00,142.00,152.00,152.00,136.75,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,120.00,120.00,-,100.00,100.00,-,-,110.00,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,M,"SKILLED 
LABOUR",CARPENTER,262.00,262.00,262.00,250.00,275.00,285.00,269.00,288.00,280.00,280.00,267.00,277.00,271.42,UTTAR PRADESH,SHAHJAHANPUR,12
SHAHJAHANPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTAR PRADESH,SHAHJAHANPUR,12
COKHUTIA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,180.00,-,-,-,-,-,-,-,-,-,180.00,UTTRAKHAND,ALMORA,8
COKHUTIA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,ALMORA,8
COKHUTIA,M,FIELD LABOUR,SOWER,180.00,-,180.00,-,-,-,-,-,-,-,-,-,180.00,UTTRAKHAND,ALMORA,8
COKHUTIA,W,FIELD LABOUR,SOWER,150.00,-,-,-,-,-,-,-,-,-,-,-,150.00,UTTRAKHAND,ALMORA,8
COKHUTIA,M,"SKILLED 
LABOUR",CARPENTER,260.00,150.00,300.00,-,-,300.00,300.00,-,-,-,-,-,262.00,UTTRAKHAND,ALMORA,8
COKHUTIA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,ALMORA,8
BAGESHWAR,M,FIELD LABOUR,PLOUGHMAN,250.00,-,-,-,300.00,300.00,-,-,-,-,-,-,283.33,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,-,-,-,-,-,-,-,-,150.00,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,M,FIELD LABOUR,SOWER,130.00,-,-,-,150.00,150.00,-,-,-,-,-,-,143.33,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",130.00,130.00,150.00,150.00,150.00,-,150.00,150.00,150.00,-,-,-,145.00,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,300.00,300.00,350.00,350.00,350.00,350.00,350.00,-,-,-,316.67,UTTRAKHAND,BAGESHWAR,9
BAGESHWAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,BAGESHWAR,9
JOSHIMUTH,M,"SKILLED 
LABOUR",CARPENTER,350.00,-,350.00,350.00,350.00,400.00,400.00,400.00,400.00,-,-,-,375.00,UTTRAKHAND,CHAMOLI,9
JOSHIMUTH,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,CHAMOLI,9
KARANPRYAGS,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,-,-,-,350.00,UTTRAKHAND,CHAMOLI,11
KARANPRYAGS,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,CHAMOLI,11
CHAMPAWAT,M,FIELD LABOUR,PLOUGHMAN,120.00,-,-,-,250.00,-,-,-,-,-,-,-,185.00,UTTRAKHAND,CHAMPAWAT,9
CHAMPAWAT,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,CHAMPAWAT,9
CHAMPAWAT,M,FIELD LABOUR,WEEDER,-,120.00,-,-,-,-,-,-,-,-,-,-,120.00,UTTRAKHAND,CHAMPAWAT,9
CHAMPAWAT,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,CHAMPAWAT,9
CHAMPAWAT,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,400.00,400.00,400.00,400.00,-,-,-,372.22,UTTRAKHAND,CHAMPAWAT,9
CHAMPAWAT,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,CHAMPAWAT,9
CHAKARTA,M,FIELD LABOUR,PLOUGHMAN,-,-,-,500.00,500.00,500.00,500.00,-,-,-,-,-,500.00,UTTRAKHAND,DEHRADUN,8
CHAKARTA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,UTTRAKHAND,DEHRADUN,8
CHAKARTA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,200.00,-,-,-,-,-,-,-,-,200.00,UTTRAKHAND,DEHRADUN,8
