Centre,Gender,Labour Category,Labour Type,July-18,August-18,September-18,October-18,November-18,December-18,January-19,February-19,March-19,April-19,May-19,June-19,Annual Average,State,District,Centre_length
KRISHANKAALA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,300.00,-,-,-,300.00,RAJASTHAN,BARMER,12
KRISHANKAALA,M,"SKILLED 
LABOUR",CARPENTER,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,RAJASTHAN,BARMER,12
KRISHANKAALA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BARMER,12
KUSEEP,M,FIELD LABOUR,PLOUGHMAN,500.00,-,-,500.00,500.00,-,-,-,-,-,-,500.00,500.00,RAJASTHAN,BARMER,6
KUSEEP,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BARMER,6
KUSEEP,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,400.00,400.00,400.00,-,-,-,-,500.00,500.00,-,-,440.00,RAJASTHAN,BARMER,6
KUSEEP,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BARMER,6
KUSEEP,M,FIELD LABOUR,SOWER,500.00,-,-,-,500.00,-,-,-,-,-,-,500.00,500.00,RAJASTHAN,BARMER,6
KUSEEP,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BARMER,6
KUSEEP,M,FIELD LABOUR,WEEDER,400.00,500.00,600.00,-,-,400.00,-,-,-,-,-,-,475.00,RAJASTHAN,BARMER,6
KUSEEP,W,FIELD LABOUR,WEEDER,-,-,-,-,-,200.00,-,-,-,-,-,-,200.00,RAJASTHAN,BARMER,6
KUSEEP,M,HERDSMEN,HERDSMEN,500.00,500.00,500.00,500.00,300.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,483.33,RAJASTHAN,BARMER,6
KUSEEP,W,HERDSMEN,HERDSMEN,-,300.00,-,500.00,-,-,-,300.00,300.00,300.00,300.00,300.00,328.57,RAJASTHAN,BARMER,6
KUSEEP,M,"SKILLED 
LABOUR",BLACKSMITH,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,RAJASTHAN,BARMER,6
KUSEEP,W,"SKILLED 
LABOUR",BLACKSMITH,-,300.00,300.00,300.00,300.00,-,-,300.00,300.00,300.00,300.00,300.00,300.00,RAJASTHAN,BARMER,6
KUSEEP,M,"SKILLED 
LABOUR",CARPENTER,700.00,700.00,750.00,700.00,700.00,700.00,700.00,700.00,750.00,700.00,700.00,700.00,708.33,RAJASTHAN,BARMER,6
KUSEEP,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BARMER,6
KHERATHAKUR,M,FIELD LABOUR,PLOUGHMAN,400.00,400.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,400.00,700.00,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,W,FIELD LABOUR,PLOUGHMAN,400.00,400.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,400.00,700.00,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,-,600.00,800.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,300.00,563.64,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,-,600.00,800.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,300.00,563.64,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,M,FIELD LABOUR,SOWER,400.00,400.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,400.00,700.00,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,W,FIELD LABOUR,SOWER,400.00,400.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,400.00,700.00,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,M,FIELD LABOUR,WEEDER,300.00,300.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,300.00,525.00,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,W,FIELD LABOUR,WEEDER,300.00,300.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,300.00,525.00,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,400.00,700.00,RAJASTHAN,BHARATPUR,11
KHERATHAKUR,W,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,400.00,700.00,RAJASTHAN,BHARATPUR,11
NITHAR,M,FIELD LABOUR,PLOUGHMAN,550.00,500.00,600.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,450.00,550.00,512.50,RAJASTHAN,BHARATPUR,6
NITHAR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHARATPUR,6
NITHAR,M,FIELD LABOUR,SOWER,550.00,500.00,500.00,500.00,550.00,500.00,500.00,500.00,450.00,450.00,500.00,550.00,504.17,RAJASTHAN,BHARATPUR,6
NITHAR,W,FIELD LABOUR,SOWER,-,-,-,500.00,-,-,-,-,-,-,-,-,500.00,RAJASTHAN,BHARATPUR,6
NITHAR,M,FIELD LABOUR,WEEDER,500.00,550.00,-,450.00,-,500.00,500.00,500.00,500.00,500.00,-,500.00,500.00,RAJASTHAN,BHARATPUR,6
NITHAR,W,FIELD LABOUR,WEEDER,-,-,-,450.00,-,-,-,-,-,-,-,-,450.00,RAJASTHAN,BHARATPUR,6
NITHAR,M,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,500.00,500.00,RAJASTHAN,BHARATPUR,6
NITHAR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHARATPUR,6
NITHAR,M,"SKILLED 
LABOUR",BLACKSMITH,550.00,500.00,500.00,500.00,550.00,500.00,500.00,-,500.00,500.00,550.00,550.00,518.18,RAJASTHAN,BHARATPUR,6
NITHAR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHARATPUR,6
NITHAR,M,"SKILLED 
LABOUR",CARPENTER,500.00,550.00,500.00,450.00,500.00,500.00,500.00,-,550.00,550.00,500.00,500.00,509.09,RAJASTHAN,BHARATPUR,6
NITHAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHARATPUR,6
NITHAR,M,"SKILLED 
LABOUR",COBBLER,-,500.00,-,500.00,450.00,450.00,450.00,-,450.00,450.00,450.00,-,462.50,RAJASTHAN,BHARATPUR,6
NITHAR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHARATPUR,6
Bhagwanpura,M,FIELD LABOUR,PLOUGHMAN,300.00,300.00,300.00,300.00,300.00,300.00,300.00,800.00,300.00,300.00,300.00,300.00,341.67,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,800.00,250.00,250.00,250.00,250.00,295.83,RAJASTHAN,BHILWARA,11
Bhagwanpura,M,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,250.00,250.00,250.00,300.00,300.00,250.00,250.00,250.00,300.00,250.00,250.00,262.50,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,250.00,250.00,250.00,250.00,250.00,250.00,220.00,250.00,250.00,250.00,250.00,247.50,RAJASTHAN,BHILWARA,11
Bhagwanpura,M,FIELD LABOUR,SOWER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,FIELD LABOUR,SOWER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,250.00,250.00,250.00,250.00,RAJASTHAN,BHILWARA,11
Bhagwanpura,M,FIELD LABOUR,WEEDER,-,-,-,-,-,375.00,-,-,-,-,-,-,375.00,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,FIELD LABOUR,WEEDER,-,-,-,-,-,350.00,-,-,-,-,-,-,350.00,RAJASTHAN,BHILWARA,11
Bhagwanpura,M,HERDSMEN,HERDSMEN,250.00,250.00,250.00,250.00,300.00,-,250.00,250.00,250.00,300.00,250.00,250.00,259.09,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,HERDSMEN,HERDSMEN,225.00,225.00,225.00,225.00,250.00,-,230.00,225.00,225.00,250.00,225.00,250.00,232.27,RAJASTHAN,BHILWARA,11
Bhagwanpura,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,RAJASTHAN,BHILWARA,11
Bhagwanpura,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,800.00,300.00,300.00,300.00,300.00,341.67,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,800.00,250.00,250.00,250.00,250.00,295.83,RAJASTHAN,BHILWARA,11
Bhagwanpura,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,RAJASTHAN,BHILWARA,11
Bhagwanpura,W,"SKILLED 
LABOUR",COBBLER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,RAJASTHAN,BHILWARA,11
LACHHURA,M,FIELD LABOUR,PLOUGHMAN,500.00,500.00,500.00,-,500.00,500.00,500.00,500.00,500.00,500.00,500.00,300.00,481.82,RAJASTHAN,BHILWARA,8
LACHHURA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHILWARA,8
LACHHURA,M,FIELD LABOUR,SOWER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,RAJASTHAN,BHILWARA,8
LACHHURA,W,FIELD LABOUR,SOWER,-,-,-,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,250.00,RAJASTHAN,BHILWARA,8
LACHHURA,M,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,RAJASTHAN,BHILWARA,8
LACHHURA,W,FIELD LABOUR,WEEDER,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,RAJASTHAN,BHILWARA,8
LACHHURA,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,RAJASTHAN,BHILWARA,8
LACHHURA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHILWARA,8
LACHHURA,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,350.00,350.00,400.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,354.17,RAJASTHAN,BHILWARA,8
LACHHURA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHILWARA,8
LACHHURA,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,400.00,350.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,395.83,RAJASTHAN,BHILWARA,8
LACHHURA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHILWARA,8
LACHHURA,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,RAJASTHAN,BHILWARA,8
LACHHURA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BHILWARA,8
MANESHAR,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,600.00,600.00,RAJASTHAN,BIKANER,8
MANESHAR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BIKANER,8
MANESHAR,M,"SKILLED 
LABOUR",CARPENTER,450.00,-,-,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,700.00,475.00,RAJASTHAN,BIKANER,8
MANESHAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BIKANER,8
MANESHAR,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,300.00,300.00,RAJASTHAN,BIKANER,8
MANESHAR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BIKANER,8
NAPASAR,M,FIELD LABOUR,PLOUGHMAN,500.00,-,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,-,500.00,RAJASTHAN,BIKANER,7
NAPASAR,W,FIELD LABOUR,PLOUGHMAN,450.00,-,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,-,450.00,RAJASTHAN,BIKANER,7
NAPASAR,M,FIELD LABOUR,"REAPER & 
HARVESTER",500.00,-,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,-,500.00,RAJASTHAN,BIKANER,7
NAPASAR,W,FIELD LABOUR,"REAPER & 
HARVESTER",450.00,-,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,-,450.00,RAJASTHAN,BIKANER,7
NAPASAR,M,FIELD LABOUR,SOWER,500.00,-,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,-,500.00,RAJASTHAN,BIKANER,7
NAPASAR,W,FIELD LABOUR,SOWER,450.00,-,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,-,450.00,RAJASTHAN,BIKANER,7
NAPASAR,M,FIELD LABOUR,WEEDER,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,-,400.00,RAJASTHAN,BIKANER,7
NAPASAR,W,FIELD LABOUR,WEEDER,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,-,400.00,RAJASTHAN,BIKANER,7
NAPASAR,M,HERDSMEN,HERDSMEN,400.00,-,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,-,400.00,RAJASTHAN,BIKANER,7
NAPASAR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BIKANER,7
NAPASAR,M,"SKILLED 
LABOUR",BLACKSMITH,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,600.00,418.18,RAJASTHAN,BIKANER,7
NAPASAR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BIKANER,7
NAPASAR,M,"SKILLED 
LABOUR",CARPENTER,500.00,-,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,700.00,518.18,RAJASTHAN,BIKANER,7
NAPASAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BIKANER,7
NAPASAR,M,"SKILLED 
LABOUR",COBBLER,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,300.00,390.91,RAJASTHAN,BIKANER,7
NAPASAR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,BIKANER,7
KHATKAR,M,FIELD LABOUR,PLOUGHMAN,250.00,200.00,250.00,250.00,250.00,250.00,-,-,-,250.00,250.00,250.00,244.44,RAJASTHAN,BUNDI,7
KHATKAR,W,FIELD LABOUR,PLOUGHMAN,250.00,200.00,250.00,250.00,250.00,250.00,-,-,-,250.00,250.00,250.00,244.44,RAJASTHAN,BUNDI,7
KHATKAR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,250.00,225.00,-,-,-,250.00,275.00,275.00,250.00,-,254.17,RAJASTHAN,BUNDI,7
KHATKAR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,250.00,225.00,-,-,-,250.00,275.00,275.00,250.00,-,254.17,RAJASTHAN,BUNDI,7
KHATKAR,M,FIELD LABOUR,SOWER,250.00,250.00,-,-,-,250.00,-,-,-,-,250.00,250.00,250.00,RAJASTHAN,BUNDI,7
KHATKAR,W,FIELD LABOUR,SOWER,250.00,250.00,-,-,-,250.00,-,-,-,-,250.00,250.00,250.00,RAJASTHAN,BUNDI,7
KHATKAR,M,FIELD LABOUR,WEEDER,-,200.00,-,-,-,-,250.00,-,-,-,-,250.00,233.33,RAJASTHAN,BUNDI,7
KHATKAR,W,FIELD LABOUR,WEEDER,-,200.00,-,-,-,-,250.00,-,-,-,-,250.00,233.33,RAJASTHAN,BUNDI,7
KHATKAR,M,HERDSMEN,HERDSMEN,200.00,250.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,250.00,250.00,250.00,220.83,RAJASTHAN,BUNDI,7
KHATKAR,W,HERDSMEN,HERDSMEN,200.00,250.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,250.00,250.00,250.00,220.83,RAJASTHAN,BUNDI,7
KHATKAR,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,250.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,245.83,RAJASTHAN,BUNDI,7
KHATKAR,W,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,250.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,245.83,RAJASTHAN,BUNDI,7
KHATKAR,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,250.00,250.00,250.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,275.00,RAJASTHAN,BUNDI,7
KHATKAR,W,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,250.00,250.00,250.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,275.00,RAJASTHAN,BUNDI,7
KHATKAR,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,225.00,RAJASTHAN,BUNDI,7
KHATKAR,W,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,225.00,RAJASTHAN,BUNDI,7
BANJARONKIJHOPARIYA,M,FIELD LABOUR,PLOUGHMAN,250.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,300.00,229.17,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,200.00,-,-,-,-,-,-,200.00,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,200.00,200.00,200.00,200.00,200.00,200.00,300.00,250.00,250.00,250.00,300.00,229.17,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,200.00,200.00,200.00,300.00,200.00,200.00,300.00,250.00,250.00,250.00,300.00,237.50,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,M,FIELD LABOUR,SOWER,250.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,300.00,229.17,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,FIELD LABOUR,SOWER,-,200.00,-,200.00,-,200.00,-,-,-,-,-,300.00,225.00,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,M,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,-,250.00,300.00,222.73,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,-,250.00,300.00,222.73,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,M,HERDSMEN,HERDSMEN,200.00,300.00,300.00,300.00,300.00,300.00,-,300.00,700.00,350.00,350.00,300.00,336.36,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,HERDSMEN,HERDSMEN,200.00,-,300.00,300.00,-,300.00,-,-,-,-,350.00,300.00,291.67,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,350.00,350.00,350.00,400.00,325.00,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,350.00,700.00,350.00,400.00,354.17,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,350.00,350.00,350.00,400.00,325.00,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,350.00,350.00,350.00,400.00,325.00,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,300.00,300.00,300.00,300.00,-,350.00,350.00,350.00,350.00,400.00,327.27,RAJASTHAN,BUNDI,19
BANJARONKIJHOPARIYA,W,"SKILLED 
LABOUR",COBBLER,300.00,-,300.00,300.00,300.00,300.00,-,350.00,350.00,-,350.00,-,318.75,RAJASTHAN,BUNDI,19
"BHOONJAR 
KALAN",M,FIELD LABOUR,PLOUGHMAN,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,400.00,500.00,500.00,491.67,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,300.00,300.00,304.17,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,300.00,300.00,300.00,250.00,300.00,300.00,300.00,350.00,300.00,250.00,295.83,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",M,FIELD LABOUR,SOWER,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,-,500.00,500.00,500.00,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",M,FIELD LABOUR,WEEDER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,300.00,300.00,300.00,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,250.00,250.00,250.00,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",M,HERDSMEN,HERDSMEN,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,300.00,300.00,300.00,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",M,"SKILLED 
LABOUR",BLACKSMITH,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",M,"SKILLED 
LABOUR",CARPENTER,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,400.00,-,-,400.00,RAJASTHAN,CHITTORGARH,15
"BHOONJAR 
KALAN",W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,15
KANERA,M,FIELD LABOUR,PLOUGHMAN,400.00,400.00,400.00,400.00,400.00,-,-,-,400.00,-,400.00,400.00,400.00,RAJASTHAN,CHITTORGARH,6
KANERA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,6
KANERA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,350.00,325.00,-,-,400.00,325.00,350.00,-,-,300.00,341.67,RAJASTHAN,CHITTORGARH,6
KANERA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,350.00,325.00,-,-,-,325.00,350.00,-,-,300.00,330.00,RAJASTHAN,CHITTORGARH,6
KANERA,M,FIELD LABOUR,SOWER,400.00,400.00,400.00,400.00,400.00,-,-,-,-,-,-,400.00,400.00,RAJASTHAN,CHITTORGARH,6
KANERA,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,6
KANERA,M,FIELD LABOUR,WEEDER,300.00,300.00,-,300.00,300.00,300.00,-,300.00,-,-,-,400.00,314.29,RAJASTHAN,CHITTORGARH,6
KANERA,W,FIELD LABOUR,WEEDER,300.00,300.00,-,300.00,300.00,300.00,-,300.00,-,-,-,-,300.00,RAJASTHAN,CHITTORGARH,6
KANERA,M,HERDSMEN,HERDSMEN,400.00,400.00,400.00,400.00,400.00,-,-,-,-,-,-,-,400.00,RAJASTHAN,CHITTORGARH,6
KANERA,W,HERDSMEN,HERDSMEN,400.00,400.00,400.00,400.00,400.00,-,-,-,-,-,-,-,400.00,RAJASTHAN,CHITTORGARH,6
KANERA,M,"SKILLED 
LABOUR",BLACKSMITH,450.00,400.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,-,450.00,450.00,445.45,RAJASTHAN,CHITTORGARH,6
KANERA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,RAJASTHAN,CHITTORGARH,6
